,Ttile,Summmary,DateTime,URL
52,"National Pension System: Stock market taking its toll on NPS – Check 1, 3, 5, 7- year returns","The stock market turmoil has taken its toll on the NPS equity returns as well.
The NPS return of the Equity Fund E has also taken a hit during the recent meltdown in the equity markets.
One can use the NPS return calculator to find the actual return.
The returns are for the pension fund managers that include Birla Sun Life Pension, HDFC Pension, ICICI Pru.
Pension Fund, Kotak Mahindra Pension Fund, LIC Pension Fund, SBI Pension Funds, UTI Retirement Solutions.",2020-03-25T06:37:26Z,https://www.news.google.com/./articles/CAIiEBu1V0I3SsNjXaUS3PdsQGIqGQgEKhAIACoHCAow55veCjDzvdUBMPXi5gU?hl=en-IN&gl=IN&ceid=IN%3Aen
53,"IMF Warns Covid-19 Recession Could be Worse Than 2009, Calls on Rich Nations to Support Poorer Ones","As much of the world faces mass shutdowns, Georgieva warned finance ministers from the Group of 20 nations that the outlook for 2020 ""is negative -- a recession at least as bad as during the global financial crisis or worse.""
The global economy contracted by 0.6 percent in 2009 as a result of the 2008 global financial crisis, but major emerging markets like China and India at the time were growing at a rapid rate.
However, emerging markets and low-income countries ""face significant challenge"" and may need additional financial support and even debt relief.
""Investors have already removed $83 billion from emerging markets since the beginning of the crisis, the largest capital outflow ever recorded,"" she said.
Nearly 80 countries have already requested emergency aid from the IMF to deal with the virus outbreak, Georgieva said.",2020-03-24T02:54:15Z,https://www.news.google.com/./articles/CAIiEFPRRBlPuLQZAYIABS774goqGQgEKhAIACoHCAow5qqNCzD4q58DMJahzgY?hl=en-IN&gl=IN&ceid=IN%3Aen
54,Supply crunch likely as FMCG firms scale down operations,"Jyothy Laboratories Ltd, which sells soaps and detergents, has shut 25 plants in India till 31 March.
It, however, added that as a manufacturer of food and beverage products, it was in discussion with the authorities to continue operations.
FMCG firms that rely on a steady supply of input material are cutting back on production as strict curbs on consumer movement may impact demand for non-essentials and discretionary products.
A Coca-Cola India spokesperson said it has temporarily suspended production at its more than 50 bottling plants in India, some of which are company-owned.
A chief executive of a large packaged foods company said its plants and depots have been shut since Monday night.",2020-03-24T18:38:21Z,https://www.news.google.com/./articles/CAIiECaCxZhQz922W-yWpKjDTbYqFggEKg4IACoGCAowxLQ_MNevCDDmph8?hl=en-IN&gl=IN&ceid=IN%3Aen
55,Covid-19: Potential coronavirus treatment granted rare disease status,"The pharmaceutical giant that makes a promising coronavirus drug has registered it as a rare disease treatment with US regulators, a status that can potentially be worth millions in tax breaks and competition-free sales.
What that specialty status will actually mean for the marketing or profitability of the Gilead Science's experimental drug remdesivir isn't clear.
Experts who have studied the so-called ""orphan drug"" program say the company's request - and the Food and Drug Administration's decision to grant it - seem inappropriate given the rapidly expanding threat of the novel coronavirus outbreak.
Roughly half of the 48 new drugs approved by the agency last year received orphan drug designation.
Many were priced well above $100,000 for a year's supply, including drugs for cancer, muscular dystrophy and other genetic disorders.",2020-03-25T01:03:16Z,https://www.news.google.com/./articles/CAIiELjoADyNtDvDsBlV-pQ7Gb4qGQgEKhAIACoHCAowot7cCjD8xM4BMK7khgI?hl=en-IN&gl=IN&ceid=IN%3Aen
56,Coronavirus sinks U.S. business activity to record low: IHS Markit,"U.S. business activity contracted further in March, hitting a record low as the coronavirus pandemic depressed activity in both the manufacturing and services sectors, bolstering economists' views that the economy was already in recession.Data firm IHS Markit said on Tuesday its flash U.S. Composite Output Index, which tracks the manufacturing and services sectors, dropped to a reading of 40.5 this month.
That was an all-time low and followed 49.6 in February.
A reading below 50 indicates contraction.The survey was conducted between March 12-23.
Manufacturing has also taken a hit from disruptions to the supply chains and ""social distancing.""
The flash manufacturing PMI dipped to a reading of 49.2 in March, a 127-month low, from 50.7 in February.",2020-03-24T14:00:22Z,https://www.news.google.com/./articles/CAIiECnmBdoSyAAUanMuWo1G4d4qGQgEKhAIACoHCAow2pqGCzD954MDMNCRzgY?hl=en-IN&gl=IN&ceid=IN%3Aen
57,Kia Motors India temporarily suspends operations at Anantapur plant,"- Kia Motors India has suspended all operations until further notice- Customers can contact dealerships via call and digital channelsKia Motors India has suspended all its operations with immediate effect due to the Coronavirus pandemic, also known as COVID-19.
With this, the company’s manufacturing facility in Anantapur, Andhra Pradesh and company office premises will stop functioning until further notice.
All Kia dealerships will remain open on call and be available to customers for all their requirements via digital channels.
Kia Motors India will continue to closely monitor the situation and ensure the best interests of everyone associated with its operations in the country.
The brand joins one of the many manufacturers globally as well as in India to shut its operations due to the ill-fated issue.",2020-03-24T05:36:46Z,https://www.news.google.com/./articles/CAIiELkNUvQLTBrDkvB5ZrNkKUYqMwgEKioIACIQKEE3OXg4IjLjNuXUacJmBCoUCAoiEChBNzl4OCIy4zbl1GnCZgQwqPDFBg?hl=en-IN&gl=IN&ceid=IN%3Aen
58,"Coronavirus Outbreak: Exempt stock market entities and their workforce from lockdown, Centre tells states","New Delhi: The Centre has requested chief secretaries of all states to exempt services of SEBI-regulated stock market entities as well as related workforce from the purview of lockdown imposed to curb spreading of coronavirus infections.
The move comes against the backdrop of alleged instances of brokers, depository participants and other personnel-related to stock markets facing difficulties in commuting to their workplaces.
In a letter, Cabinet Secretary Rajiv Gauba has requested that services of SEBI-regulated stock market entities be exempted from the purview of lockdown.
In the wake of the coronavirus outbreak, many states have announced partial or complete lockdown, to curb the spreading of infections.
Updated Date: Mar 23, 2020 20:14:48 ISTTags : Coronavirus, COVID-19, Government, NewsTracker, Stock Market, Stockbrokers",2020-03-23T14:56:43Z,https://www.news.google.com/./articles/CAIiEPd9xLHpOpCP7O610t6tlzkqGAgEKg8IACoHCAow5v6PATDrwA8wr93OBg?hl=en-IN&gl=IN&ceid=IN%3Aen
59,"70% Belive Bitcoin Will Bottom Below $3,700, Survey Says","In just a week, BTC plunged to $3,700 on various exchanges but managed to recover since then and is now trading at $6,600.
Although the current level seems substantially higher, a recent poll reveals that the community is still skeptical regarding Bitcoin’s upcoming price developments.
It provides results from 0 (extreme fear) to 100 (extreme greed).
Today, and in the last several weeks, it has been buried deep in the “extreme fear” section.
It’s also worth noting that the general sentiment in the community changes as quickly as the price of Bitcoin moves.",2020-03-24T09:01:03Z,https://www.news.google.com/./articles/CBMiTmh0dHBzOi8vY3J5cHRvcG90YXRvLmNvbS83MC1iZWxpdmUtYml0Y29pbi13aWxsLWJvdHRvbS1iZWxvdy0zNzAwLXN1cnZleS1zYXlzL9IBUmh0dHBzOi8vY3J5cHRvcG90YXRvLmNvbS83MC1iZWxpdmUtYml0Y29pbi13aWxsLWJvdHRvbS1iZWxvdy0zNzAwLXN1cnZleS1zYXlzLz9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen
60,"With latest moves, Fed becomes creditor-in-chief for US businesses","But the numbers are massive, with some analysts saying that an expanded Treasury commitment, leveraged by the Fed, could make $4 trillion or more in loans to nonfinancial firms.
Karen Petrou, managing partner at Federal Financial Analytics, was more blunt: ""This isn’t helicopter money – it’s the Fed becoming a B1 bomber, dropping hundreds of billions into a desperate economy.
THE FED WILLJust over a decade ago the Fed was pressed to take hitherto unheard of actions to keep the financial system from collapse, then too expanding the boundaries of traditional central banking.
To that moment, central banks largely operated on the assumption that setting short-term interest rates was sufficient to help manage business cycles.
Those programs were all gradually wound down after the crisis eased, and generally earned the central bank a profit.",2020-03-24T10:18:00Z,https://www.news.google.com/./articles/CAIiEH0430VM6_P2YueC0kJsVFsqGQgEKhAIACoHCAowlbCPCzCrzaIDMOjUrgY?hl=en-IN&gl=IN&ceid=IN%3Aen
61,"Telcos write to DoT, TRAI suggesting free access for users to critical websites","Telcos write to DoT, TRAI suggesting free access for users to critical websitesAmid the coronavirus pandemic, the Cellular Operators Association of India (COAI) has requested that users not be charged for the data usage.
There are only three companies currently offering telecom services in the country, Bharti Airtel, Vodafone Idea and Reliance Jio.
The body representing these three operators, the Cellular Operators Association of India (COAI) has sent this communication to the Department of Telecommunications (DoT) as well as to the Telecom Regulatory Authority of India (TRAI).
The background behind this letter to the DoT and TRAI is that TRAI does not permit the telecom operators to charge discriminatory rates for data usage.
It is now for the DoT and TRAI to take a call on this suggestion from the industry players themselves.",2020-03-24T17:48:25Z,https://www.news.google.com/./articles/CBMicWh0dHBzOi8vd3d3LnRoZW5ld3NtaW51dGUuY29tL2FydGljbGUvdGVsY29zLXdyaXRlLWRvdC10cmFpLXN1Z2dlc3RpbmctZnJlZS1hY2Nlc3MtdXNlcnMtY3JpdGljYWwtd2Vic2l0ZXMtMTIxMDU10gF1aHR0cHM6Ly93d3cudGhlbmV3c21pbnV0ZS5jb20vYXJ0aWNsZS90ZWxjb3Mtd3JpdGUtZG90LXRyYWktc3VnZ2VzdGluZy1mcmVlLWFjY2Vzcy11c2Vycy1jcml0aWNhbC13ZWJzaXRlcy0xMjEwNTU_YW1w?hl=en-IN&gl=IN&ceid=IN%3Aen
62,"In bid for coronavirus vaccine, U.S. eases access to supercomputers","The goal is to grant researchers access to powerful computing resources days after they submit their projects.
To be able to tackle that, we need to accelerate science,"" Mr. Gil said.
Supercomputers are used to tackle computational problems in initiatives such as drug discovery, materials development and battery design.
Supercomputers have thousands or tens of thousands of processors that coordinate and work together to perform large calculations, Mr. Gil said.
Supercomputers are also particularly well-suited for processing and analyzing large amounts of data using artificial-intelligence algorithms, Mr. Gil said.",2020-03-23T09:39:14Z,https://www.news.google.com/./articles/CBMieWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9uZXdzL3dvcmxkL2luLWJpZC1mb3ItY29yb25hdmlydXMtdmFjY2luZS11LXMtZWFzZXMtYWNjZXNzLXRvLXN1cGVyY29tcHV0ZXJzLTExNTg0OTU1NTcyNDQ3Lmh0bWzSAX1odHRwczovL3d3dy5saXZlbWludC5jb20vbmV3cy93b3JsZC9pbi1iaWQtZm9yLWNvcm9uYXZpcnVzLXZhY2NpbmUtdS1zLWVhc2VzLWFjY2Vzcy10by1zdXBlcmNvbXB1dGVycy9hbXAtMTE1ODQ5NTU1NzI0NDcuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen
63,"Moody's downgrades ONGC rating on uncertain oil prices, govt guidelines on dividend","Moody's Investors Service on Tuesday downgraded state-owned Oil and Natural Gas Corporation's (ONGC) rating in view of the uncertain oil price environment, depleting cash reserves of the government and government guidelines constraining its ability to lower dividends.
It also downgraded the ratings of the unsecured bonds issued by ONGC and those issued by its subsidiary ONGC Videsh Ltd.
The rating outlook is negative in line with the outlook on India's sovereign rating,"" said Vikas Halan, senior vice-president, Moody's.
Despite depleted cash reserves, ONGC is expected to meet its debt repayment obligations given its access to capital as a state-owned company.
""However, its lower cash reserves have diminished the company's capacity to protect its credit profile from oil price shocks,"" Halan said.",2020-03-24T12:15:03Z,https://www.news.google.com/./articles/CAIiEPdeWq25Fxh87X-q2IckgNAqGQgEKhAIACoHCAowlbCPCzCrzaIDMOjUrgY?hl=en-IN&gl=IN&ceid=IN%3Aen
64,"A Virtual Beach Day: As Coronavirus Slumps Tourism in California, Operators Go Online","But Duford was standing all alone on the California coast, with no tourists to be found, and making no money.
""I hope everybody is safe and social distancing,"" he said at the start of his virtual tour, which he plans to run every other day.
The two-hour tours start at $49, while the full five-and-a-half-hour experiences cost $85.
With no end to the lockdown in sight, Duford intends to continue with his virtual tours.
The same tactic has been adopted by others, from the Pacific Aquarium at Long Beach, with live animal webcams and talks, to the Getty Center and LACMA museums, which run virtual tours.",2020-03-25T04:54:19Z,https://www.news.google.com/./articles/CAIiEOqz7V_C00LYABpvYWwmAMMqGQgEKhAIACoHCAow5qqNCzD4q58DMJahzgY?hl=en-IN&gl=IN&ceid=IN%3Aen
65,"Ford joins GE, 3M in speeding up ventilator, respirator production","Ford and GE Healthcare will expand the production of GE's ventilator design to support patients with respiratory failure or difficulty breathing caused by the pathogen.
In addition, they are developing a simplified design that Ford could begin making at one of its plants.
Ford also is evaluating a separate effort not involving GE with the British government to make additional ventilators.
Under the simplified design, Ford is looking at using fans from its Ford F-150 pickup's cooled seats to make parts of the respirators.
Ultimately, Ford officials want to create an open-sourced design that others can adopt and use to make their own shields.",2020-03-25T08:38:19Z,https://www.news.google.com/./articles/CAIiED11wrmmajENIzRUx2JFZTAqGQgEKhAIACoHCAowlbCPCzCrzaIDMLL1zQY?hl=en-IN&gl=IN&ceid=IN%3Aen
66,A deep dollar crisis is looming and coronavirus pandemic cannot be blamed for it,"However, the underlying vulnerabilities for the dollar are deep, and despite unprecedented measures, the dollar might face a deep crisis.
This is a matter of concern to all watchers of the global economy, and to central banks in India and abroad.
The second underlying crisis is a full-blown debt crisis, which has been a long time coming.
While the 2008 crisis started in the US financial markets, the coronavirus pandemic has simultaneously put every global economy under strain.
We are seeing the first impacts of the dollar reserve currency hitting the currency markets, with the dollar strengthening considerably and other currencies taking hits.",2020-03-24T17:05:00Z,https://www.news.google.com/./articles/CAIiEPdX5_gqDyc1lmTvlJ0pUQ4qGQgEKhAIACoHCAowlbCPCzCrzaIDMLL1zQY?hl=en-IN&gl=IN&ceid=IN%3Aen
67,Samsung temporarily closes its smartphone factory in India to fight COVID-19 spread - GSMArena.com news,"Samsung is forced to temporarily close a second factory due to the COVID-19 outbreak - this time the plant in Noida, Uttar Pradesh.
It was opened in the summer of 2018 and currently is the biggest smartphone factory of Samsung and that can produce up to 120 million units per year.
Starting today, the factory will be closed until March 25, following the governments request.
Mr Partha Ghosh, Head of Corporate Communications at Samsung India, clarified that the manufacturer has decided ""to currently suspend our manufacturing operations and have asked employees at our sales, marketing and R&D offices across India to work from home.""
He also added:Some key critical services, such as customer service, will work with limited staff.",2020-03-23T10:22:02Z,https://www.news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3LmdzbWFyZW5hLmNvbS9zYW1zdW5nX3RlbXBvcmFyaWx5X2Nsb3Nlc19pdHNfc21hcnRwaG9uZV9mYWN0b3J5X2luX2luZGlhLW5ld3MtNDIxNzIucGhw0gFfaHR0cHM6Ly9tLmdzbWFyZW5hLmNvbS9zYW1zdW5nX3RlbXBvcmFyaWx5X2Nsb3Nlc19pdHNfc21hcnRwaG9uZV9mYWN0b3J5X2luX2luZGlhLWFtcC00MjE3Mi5waHA?hl=en-IN&gl=IN&ceid=IN%3Aen
68,"Jio offers free broadband for new customers, double data for existing","New Delhi, March 23Reliance Jio on Monday said it will offer free broadband service to new customers and doubled data limit for all existing customers to support work from home in fight against coronavirus.
The company has also doubled data limits for top-up voucher and bundle-free calling minutes to non-Jio networks in these vouchers.
JioFibre broadband customers are required to pay Rs 2,500 at the time of installation.
The company has started offering double data across its 4G data add-on vouchers which will also bundle non-Jio voice calling minutes in these vouchers at no additional costs.
State-owned telecom companies BSNL and MTNL took lead last week to announce free broadband plans and additional data for their customers to support work from home.",2020-03-23T15:34:13Z,https://www.news.google.com/./articles/CAIiEDc8E4RHenvPJpP2SCkO_Z8qGQgEKhAIACoHCAowyo-HCzD-tIUDMLTYlgY?hl=en-IN&gl=IN&ceid=IN%3Aen
69,"Google’s coronavirus website seems underwhelming, but it’s what many need right now","Google’s information website for the novel coronavirus went live over the weekend, featuring handy information about the COVID-19 pandemic.
Google announced a few days ago that it was building Trump’s coronavirus website it didn’t know it was building.
Google’s official COVID-19 information website — google.com/covid19/ — can fight all of that by providing accurate information about the disease.
While it may seem underwhelming, Google’s COVID-19 site should, at the very least, provide accurate information about the disease.
One thing Google’s COVID-19 website needs is clear information about coronavirus testing facilities, although that’s much easier said than done.",2020-03-23T11:51:30Z,https://www.news.google.com/./articles/CAIiELLlivbGbq-u55Qr0-xpFgwqFggEKg4IACoGCAowl7gmMPL_BTDy-ws?hl=en-IN&gl=IN&ceid=IN%3Aen
70,Coronavirus impact: $45 billion of discretionary spending may be locked down,"ET Intelligence Group: Discretionary spending in India may take a hit of $45 billion (₹3.3 lakh crore) per month due to Covid-19 outbreak, according to a research by Axis Capital .
Any slowdown in the consumer spending from these states will significantly impact manufacturing and services sectors.This also means the GDPgrowth for FY20 may dwindle.
The personal final consumption expenditure was ₹112 lakh crore in FY19 and was estimated to be ₹122 lakh crore in FY20, according to the ministry of statistics and programme implementation (MOSPI).
Based on the last year’s GDP of $2,700 billion (around ₹190 lakh crore), the per day GDP contribution works out to be about $7.4 billion (₹51,800 crore).
Assuming that 20% of the daily GDP is impacted due to lockdown, it may reduce the GDP by $1.5 billion (₹10,500 crore) every day.",2020-03-25T02:39:00Z,https://www.news.google.com/./articles/CBMijQFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbmV3cy9lY29ub215L2luZGljYXRvcnMvNDUtYmlsbGlvbi1vZi1kaXNjcmV0aW9uYXJ5LXNwZW5kaW5nLW1heS1iZS1sb2NrZWQtZG93bi9hcnRpY2xlc2hvdy83NDgwMDYzNy5jbXPSAYgBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL25ld3MvZWNvbm9teS9pbmRpY2F0b3JzLzQ1LWJpbGxpb24tb2YtZGlzY3JldGlvbmFyeS1zcGVuZGluZy1tYXktYmUtbG9ja2VkLWRvd24vYW1wX2FydGljbGVzaG93Lzc0ODAwNjM3LmNtcw?hl=en-IN&gl=IN&ceid=IN%3Aen
